LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,TOT_ENR,TOT_DAYSMISSED,DAYSMISSED_PER_100,TOT_EXPWE,TOT_EXPWOE,TOT_ISS,ISS_PER_100,TOT_MULTOOS,MULTOOS_PER_100,TOT_SINGOOS,SINGOOS_PER_100,SCH_SAL_TOTPERS_WOFED,SCH_SAL_TEACH_WOFED,SCH_SAL_AID_WOFED,SCH_SAL_SUP_WOFED,SCH_SAL_ADM_WOFED,SCH_NPE_WOFED,SPEND_PER_STUDENT_WOFED,SPEND_PER_STUDENT_TEACH_WOFED,SPEND_PER_STUDENT_AID_WOFED,SPEND_PER_STUDENT_SUP_WOFED,SPEND_PER_STUDENT_ADM_WOFED,SPEND_PER_STUDENT_NPE_WOFED
NH,NEW HAMPSHIRE,3301950,Bow School District,00563,Bow High School,330195000563,604,64,10.6,0,0,0,0,2,0.33,12,1.99,4841498.26,3295774.54,460860.52,532647.54,283049.34,364098.2,8015.73,5456.58,763.01,881.87,468.62,602.81
NH,NEW HAMPSHIRE,3302340,Claremont School District,00045,Stevens High School,330234000045,528,172,32.58,0,0,69,13.07,34,6.44,19,3.6,4373347,3083033,268563,132139,469950,8732256,8282.85,5839.08,508.64,250.26,890.06,16538.36
NH,NEW HAMPSHIRE,3302400,Colebrook School District,00049,Colebrook Academy,330240000049,119,12,10.08,0,0,4,3.36,4,3.36,7,5.88,1182593.05,825612.48,31991.12,48666.38,72100,29645,9937.76,6937.92,268.83,408.96,605.88,249.12
NH,NEW HAMPSHIRE,3302460,Concord School District,00055,Concord High School,330246000055,1703,67,3.93,0,0,48,2.82,12,0.7,15,0.88,11823674.91,6414405.15,867929.39,1030406.13,566718.4,269207.45,6942.85,3766.53,509.65,605.05,332.78,158.08
NH,NEW HAMPSHIRE,3302480,Contoocook Valley School District,00067,Conval Regional High School,330248000067,807,259,32.09,0,0,30,3.72,25,3.1,2,0.25,5168907.61,3606542,494182.15,460634,607549.46,804790.97,6405.09,4469.07,612.37,570.8,752.85,997.26
NH,NEW HAMPSHIRE,3302490,Conway School District,00076,Kennett High School,330249000076,795,199,25.03,0,0,36,4.53,13,1.64,12,1.51,3685304.6,2494365,431771,754761,4407658,750480,4635.6,3137.57,543.11,949.38,5544.22,944
NH,NEW HAMPSHIRE,3302640,Dover School District,00088,Dover Senior High School,330264000088,1328,304,22.89,0,0,75,5.65,8,0.6,42,3.16,9231998,4016330,63872,548550,416816,1386559,6951.81,3024.34,48.1,413.06,313.87,1044.1
NH,NEW HAMPSHIRE,3302670,Dresden School District,00096,Hanover High School,330267000096,726,15,2.07,0,0,7,0.96,2,0.28,2,0.28,6263411,5036403,252745,607961,366302,1580194.09,8627.29,6937.19,348.13,837.41,504.55,2176.58
NH,NEW HAMPSHIRE,3302880,Epping School District,00103,Epping High School,330288000103,282,407,144.33,0,0,51,18.09,10,3.55,0,0,2423497.36,1442746.63,145619.61,204072.74,221228.04,739421.85,8593.96,5116.12,516.38,723.66,784.5,2622.06
NH,NEW HAMPSHIRE,3302990,Fall Mountain Regional School District,00116,Fall Mountain Regional High School,330299000116,525,74,14.1,0,0,51,9.71,2,0.38,11,2.1,3968744.16,2670901,23293.68,346097.9,279089.12,3718988.95,7559.51,5087.43,44.37,659.23,531.6,7083.79
NH,NEW HAMPSHIRE,3303000,Farmington School District,00123,Farmington Senior High School,330300000123,298,76,25.5,0,0,24,8.05,2,0.67,13,4.36,1893362.87,1262393.84,75583.95,303059.65,253325.43,819868.42,6353.57,4236.22,253.64,1016.98,850.09,2751.24
NH,NEW HAMPSHIRE,3303090,Franklin School District,00128,Franklin High School,330309000128,373,120,32.17,0,0,10,2.68,16,4.29,5,1.34,1802264.3,1298534.43,279375.03,224354.91,175625,250027.91,4831.81,3481.33,748.99,601.49,470.84,670.32
NH,NEW HAMPSHIRE,3303330,Governor Wentworth Reg School District,00146,Kingswood Regional High School,330333000146,799,395,49.44,0,0,0,0,50,6.26,17,2.13,4858332.58,3293218.04,432930.96,746531.58,385652,3719183.24,6080.52,4121.67,541.84,934.33,482.67,4654.8
NH,NEW HAMPSHIRE,3303660,Haverhill Cooperative School District,00160,Woodsville High School,330366000160,232,7,3.02,0,0,17,7.33,4,1.72,6,2.59,2154528.29,1400534.25,180550.63,288260.79,162040,1690962.91,9286.76,6036.79,778.24,1242.5,698.45,7288.63
NH,NEW HAMPSHIRE,3303750,Hillsboro Deering Coop School District,00166,Hillsboro-Deering High School,330375000166,384,202,52.6,0,0,51,13.28,24,6.25,7,1.82,3240377.87,2138016.92,122243.39,574642.85,322423.96,2307368.77,8438.48,5567.75,318.34,1496.47,839.65,6008.77
NH,NEW HAMPSHIRE,3303780,Hinsdale School District,00168,Hinsdale High School,330378000168,147,16,10.88,0,0,21,14.29,4,2.72,10,6.8,1746805,698935,562543,576826,345501,345501,11883.03,4754.66,3826.82,3923.99,2350.35,2350.35
NH,NEW HAMPSHIRE,3303850,Hollis/Brookline Coop School District,00170,Hollis-Brookline High School,330385000170,1628,106,6.51,0,0,0,0,7,0.43,13,0.8,5690576,3438199,358197,740038,1154142,5021788,3495.44,2111.92,220.02,454.57,708.93,3084.64
NH,NEW HAMPSHIRE,3303930,Hudson School District,00179,Alvirne High School,330393000179,1278,623,48.75,0,2,43,3.36,49,3.83,74,5.79,10637547,6827280,538802,1309621,585511,1528830,8323.59,5342.16,421.6,1024.74,458.15,1196.27
NH,NEW HAMPSHIRE,3303960,Inter-lakes School District,00185,Inter-Lakes High School,330396000185,308,65,21.1,0,0,32,10.39,2,0.65,11,3.57,2397796.52,1684108,19817.2,346225,347645.24,606774.28,7785.05,5467.88,64.34,1124.11,1128.72,1970.05
NH,NEW HAMPSHIRE,3304040,Kearsarge Regional School District,00193,Kearsarge Regional High School,330404000193,589,114,19.35,0,0,0,0,13,2.21,28,4.75,4550531,4550531,3520006,3520006,4550531,3185474,7725.86,7725.86,5976.24,5976.24,7725.86,5408.28
NH,NEW HAMPSHIRE,3304050,Keene School District,00202,Keene High School,330405000202,1386,347,25.04,0,0,46,3.32,29,2.09,4,0.29,10314649.19,7592499.6,1107045.09,239700,1375404.5,796062.68,7442.03,5477.99,798.73,172.94,992.36,574.36
NH,NEW HAMPSHIRE,3304140,Laconia School District,00210,Laconia High School,330414000210,585,233,39.83,0,0,0,0,44,7.52,60,10.26,4920420,3291048,353320,762839,513213,993036,8410.97,5625.72,603.97,1304,877.29,1697.5
NH,NEW HAMPSHIRE,3304230,Lebanon School District,00218,Lebanon High School,330423000218,604,56,9.27,0,0,0,0,2,0.33,9,1.49,5167616.88,2955238.27,264688.56,1555710.55,391979.5,3238986.22,8555.66,4892.78,438.23,2575.68,648.97,5362.56
NH,NEW HAMPSHIRE,3304380,Littleton School District,00229,Littleton High School,330438000229,220,50,22.73,0,0,30,13.64,7,3.18,12,5.45,2527796.28,1442459.6,125667.06,413424.5,162175,570216,11489.98,6556.63,571.21,1879.2,737.16,2591.89
NH,NEW HAMPSHIRE,3304590,Manchester School District,00244,Manchester Central High School,330459000244,1623,1553,95.69,4,0,2,0.12,178,10.97,77,4.74,7872577.14,6841568.56,39044.48,223122.9,768841.2,153473.21,4850.63,4215.38,24.06,137.48,473.72,94.56
NH,NEW HAMPSHIRE,3304670,Mascenic Regional School District,00270,Mascenic Regional High School,330467000270,337,366,108.61,0,0,54,16.02,40,11.87,42,12.46,2803772,2069475,135726,319758,249000,1752507,8319.8,6140.88,402.75,948.84,738.87,5200.32
NH,NEW HAMPSHIRE,3304740,Merrimack School District,00278,Merrimack High School,330474000278,1226,730,59.54,0,0,0,0,24,1.96,32,2.61,8525181.58,5888419.57,912616.45,1396174.56,327971,4048350.13,6953.66,4802.95,744.39,1138.8,267.51,3302.08
NH,NEW HAMPSHIRE,3304760,Merrimack Valley School District,00284,Merrimack Valley High School,330476000284,849,201,23.67,0,2,40,4.71,4,0.47,7,0.82,4252246.74,2871065.01,500703.43,442559.89,379244.4,127674.45,5008.54,3381.7,589.76,521.27,446.7,150.38
NH,NEW HAMPSHIRE,3304890,Monadnock Regional School District,00301,Monadnock Regional High School,330489000301,536,252,47.01,0,0,24,4.48,8,1.49,2,0.37,3392875,2744009,63387,313114,296444,612024,6329.99,5119.42,118.26,584.17,553.07,1141.84
NH,NEW HAMPSHIRE,3304960,Moultonborough School District,00527,Moultonborough Academy,330496000527,186,19,10.22,0,0,7,3.76,0,0,4,2.15,6631375,1660114.24,96659,335403,330633,877672.86,35652.55,8925.35,519.67,1803.24,1777.6,4718.67
NH,NEW HAMPSHIRE,3304980,Nashua School District,00323,Nashua High School South,330498000323,1917,2077,108.35,0,0,176,9.18,97,5.06,66,3.44,10800551,8514506,511882,1198381,575782,225394,5634.09,4441.58,267.02,625.13,300.36,117.58
NH,NEW HAMPSHIRE,3305220,Newfound Area School District,00336,Newfound Regional High School,330522000336,373,390,104.56,0,0,58,15.55,20,5.36,27,7.24,2566068.39,1701016,347128.78,233322.61,284601,1719793.51,6879.54,4560.36,930.64,625.53,763.01,4610.71
NH,NEW HAMPSHIRE,3305280,Newmarket School District,00518,Newmarket Jr.-Sr. High School,330528000518,258,9,3.49,0,0,0,0,0,0,7,2.71,2012644,1451477,224685,166294,170188,542307,7800.95,5625.88,870.87,644.55,659.64,2101.97
NH,NEW HAMPSHIRE,3305310,Newport School District,00342,Newport Middle High School (High),330531000342,346,113,32.66,0,0,17,4.91,7,2.02,10,2.89,2220698.88,1547523.54,203517.59,288266.83,181390.92,274257.64,6418.2,4472.61,588.2,833.14,524.25,792.65
NH,NEW HAMPSHIRE,3305520,Oyster River Coop School District,00354,Oyster River High School,330552000354,708,26,3.67,0,0,13,1.84,0,0,7,0.99,4526363,3693550,3483,525143,304187,379821.36,6393.17,5216.88,4.92,741.73,429.64,536.47
NH,NEW HAMPSHIRE,3305550,Pelham School District,00358,Pelham High School,330555000358,619,39,6.3,0,0,29,4.68,0,0,10,1.62,3492603.22,2470370.58,306463.06,413806.92,292697,1286384.46,5642.33,3990.91,495.09,668.51,472.85,2078.17
NH,NEW HAMPSHIRE,3305580,Pembroke School District,00359,Pembroke Academy,330558000359,878,161,18.34,14,2,68,7.74,41,4.67,52,5.92,3989961.11,2920116.58,63457.22,685570.51,320816.8,241716.09,4544.37,3325.87,72.27,780.83,365.39,275.3
NH,NEW HAMPSHIRE,3305700,Pittsburg School District,00528,Pittsburg School (High),330570000528,41,7,17.07,2,0,4,9.76,0,0,4,9.76,433437.01,350665.15,13345.35,12836.2,59823.19,60595.44,10571.63,8552.81,325.5,313.08,1459.1,1477.94
NH,NEW HAMPSHIRE,3305830,Profile School District,00382,Profile Senior High School,330583000382,185,7,3.78,0,0,2,1.08,2,1.08,2,1.08,1652287.52,1056983.27,132371.35,184490,147111,213606,8931.28,5713.42,715.52,997.24,795.19,1154.63
NH,NEW HAMPSHIRE,3305880,Raymond School District,00385,Raymond High School,330588000385,451,345,76.5,0,0,93,20.62,21,4.66,27,5.99,2662687.67,1776810.99,277504.06,334115.48,274257.14,348701.9,5903.96,3939.71,615.31,740.83,608.11,773.17
NH,NEW HAMPSHIRE,3305940,Rochester School District,00394,Spaulding High School,330594000394,1407,1370,97.37,0,0,212,15.07,47,3.34,68,4.83,6106381.72,4928463.78,198351.97,513953.53,465612.44,412016.49,4340,3502.82,140.98,365.28,330.93,292.83
NH,NEW HAMPSHIRE,3306060,Salem School District,00407,Salem High School,330606000407,1217,644,52.92,0,0,4,0.33,26,2.14,35,2.88,7819502.76,6251504.71,175736.35,644213,748048.21,336416.32,6425.23,5136.82,144.4,529.35,614.67,276.43
NH,NEW HAMPSHIRE,3306080,Sanborn Regional School District,00479,Sanborn Regional High School,330608000479,705,250,35.46,0,0,27,3.83,16,2.27,7,0.99,4877491,3515638,337793,148318,355032,4181752.57,6918.43,4986.72,479.14,210.38,503.59,5931.56
NH,NEW HAMPSHIRE,3306180,Shaker Regional School District,00411,Belmont High School,330618000411,428,103,24.07,0,2,2,0.47,5,1.17,13,3.04,2481375.33,1707398.14,172979.62,277402.4,181222.16,1083477.91,5797.61,3989.25,404.16,648.14,423.42,2531.49
NH,NEW HAMPSHIRE,3306260,Souhegan Cooperative School District,00034,Souhegan Coop High School,330626000034,857,21,2.45,0,0,38,4.43,4,0.47,4,0.47,6932846.43,5708345.28,613273.57,1461454.99,519542.09,1026150.06,8089.67,6660.85,715.61,1705.32,606.23,1197.37
NH,NEW HAMPSHIRE,3306540,Sunapee School District,00431,Sunapee Sr. High School,330654000431,139,3,2.16,0,0,0,0,0,0,0,0,2640231,997475,154611,322127,106581,272821,18994.47,7176.08,1112.31,2317.46,766.77,1962.74
NH,NEW HAMPSHIRE,3306720,Timberlane Regional School District,00439,Timberlane Regional High School,330672000439,1244,360,28.94,0,0,7,0.56,31,2.49,39,3.14,8139941.9,5608169.51,496188.99,22336.61,1072831.51,1038207.07,6543.36,4508.17,398.87,17.96,862.4,834.57
NH,NEW HAMPSHIRE,3307050,White Mountain Regional School District,00454,White Mountains Regional High School,330705000454,419,102,24.34,0,0,61,14.56,4,0.95,0,0,2894272.02,1774549.8,175955.11,83707,227207,451148.17,6907.57,4235.2,419.94,199.78,542.26,1076.73
NH,NEW HAMPSHIRE,3307170,Windham School District,00692,Windham High School,330717000692,849,57,6.71,0,0,7,0.82,2,0.24,2,0.24,4618145.73,3469563.18,82559.95,698622.58,367400.02,4193528.34,5439.51,4086.65,97.24,822.88,432.74,4939.37
NH,NEW HAMPSHIRE,3307230,Winnacunnet Coop School District,00463,Winnacunnet High School,330723000463,1081,113,10.45,0,0,133,12.3,15,1.39,39,3.61,11193245.54,6589218.63,276613.29,10228626.67,424193.14,5045915.04,10354.53,6095.48,255.89,9462.19,392.41,4667.82
NH,NEW HAMPSHIRE,3307300,Winnisquam Regional School District,00465,Winnisquam Regional High School,330730000465,485,356,73.4,0,0,41,8.45,4,0.82,13,2.68,31583.4,17640,105.6,13837.8,3780.3,10729.2,65.12,36.37,0.22,28.53,7.79,22.12
NH,NEW HAMPSHIRE,3307360,Pinkerton Academy School District,00510,Pinkerton Academy,330736000510,3176,847,26.67,0,0,107,3.37,24,0.76,92,2.9,22395864,14146832,3306678,3943367,998986,16348418.33,7051.59,4454.29,1041.15,1241.61,314.54,5147.49
NH,NEW HAMPSHIRE,3399965,Pemi-baker Regional School District,00369,Plymouth Regional High School,339996500369,643,202,31.42,0,0,14,2.18,16,2.49,12,1.87,4141063,3447805,438641,149583,105034,7065967,6440.22,5362.06,682.18,232.63,163.35,10989.06
NJ,NEW JERSEY,3400004,The School District of the Chathams,06014,Chatham High School,340000406014,1204,36,2.99,0,0,0,0,0,0,7,0.58,9521362.54,6900758.26,16224.77,1475253.3,1129125.54,1039807.38,7908.11,5731.53,13.48,1225.29,937.81,863.63
NJ,NEW JERSEY,3400009,Somerset Hills Regional School District,00176,Bernards High School,340000900176,842,58,6.89,0,0,22,2.61,0,0,11,1.31,6513868,5048570,178373,524679,762246,1667733,7736.19,5995.93,211.84,623.13,905.28,1980.68
NJ,NEW JERSEY,3400085,OFFICE OF EDUCATION DEPARTMENT OF CHILDREN AND FAMILIES,03077,Cape May Transitional Education Center,340008503077,11,0,0,0,0,0,0,0,0,0,0,755914.6,586236.52,97341.5,211879.54,115247.62,6900.32,68719.51,53294.23,8849.23,19261.78,10477.06,627.3
NJ,NEW JERSEY,3400930,Asbury Park School District,03732,Asbury Park High School,340093003732,339,951,280.53,4,0,137,40.41,53,15.63,32,9.44,6055105,3101545,205967,2062936,602260,1869598.32,17861.67,9149.1,607.57,6085.36,1776.58,5515.04
NJ,NEW JERSEY,3400960,Atlantic City Public Schools,00010,Atlantic City High School,340096000010,1954,2493,127.58,7,0,371,18.99,176,9.01,148,7.57,17710468,10790784,409987,4531565,630307,957125,9063.7,5522.41,209.82,2319.12,322.57,489.83
NJ,NEW JERSEY,3400990,Atlantic County Vocational School District,00034,Atlantic County Institute of Technology,340099000034,1423,290,20.38,0,0,0,0,9,0.63,42,2.95,6018022.2,5979498.71,38523.49,746764.34,910401.78,1125191.32,4229.11,4202.04,27.07,524.78,639.78,790.72
NJ,NEW JERSEY,3401440,BELVIDERE SCHOOL DISTRICT,05794,BELVIDERE HIGH SCHOOL,340144005794,472,0,0,0,0,0,0,0,0,0,0,3838323.05,3838323.05,17350,510049,443037,368741,8132.04,8132.04,36.76,1080.61,938.64,781.23
NJ,NEW JERSEY,3401530,BERKELEY HEIGHTS SCHOOL DISTRICT,00201,Governor Livingston High School,340153000201,1036,73,7.05,0,0,0,0,2,0.19,13,1.25,9194005,6842604,265500,770891,508480,1879644,8874.52,6604.83,256.27,744.1,490.81,1814.33
NJ,NEW JERSEY,3401830,BLOOMFIELD BOARD OF EDUCATION,01980,BLOOMFIELD HIGH SCHOOL,340183001980,1959,89,4.54,0,0,223,11.38,0,0,59,3.01,14373865,12301668,677034,351200,692763,1433597,7337.35,6279.57,345.6,179.28,353.63,731.8
NJ,NEW JERSEY,3401950,Boonton Town School District,04154,Boonton High School,340195004154,579,29,5.01,0,0,10,1.73,4,0.69,10,1.73,6573997,3995673,188812,2079559,309952,1224712,11354.05,6900.99,326.1,3591.64,535.32,2115.22
NJ,NEW JERSEY,3402030,Bordentown Regional School District,00960,Bordentown Regional High School,340203000960,718,184,25.63,0,0,41,5.71,8,1.11,14,1.95,4325654,3463848,61619,495347,304840,400991,6024.59,4824.3,85.82,689.9,424.57,558.48
NJ,NEW JERSEY,3402100,BOUND BROOK SCHOOL DISTRICT,05144,BOUND BROOK HIGH SCHOOL,340210005144,565,125,22.12,0,0,0,0,17,3.01,49,8.67,3451627.74,2257315,44788.4,712706.1,436818.24,518472.1,6109.08,3995.25,79.27,1261.43,773.13,917.65
NJ,NEW JERSEY,3402250,Bridgeton City School District,01784,Bridgeton High School,340225001784,1243,1146,92.2,0,0,1071,86.16,47,3.78,104,8.37,8574663.95,6548798.03,182912,1939110.27,458960.6,4129358.36,6898.36,5268.54,147.15,1560.02,369.24,3322.09
NJ,NEW JERSEY,3402400,BUENA REGIONAL SCHOOL DISTRICT,00044,BUENA REGIONAL HIGH SCHOOL,340240000044,658,56,8.51,0,0,0,0,10,1.52,22,3.34,4983030.1,3450893.02,124792,391341,427440,161158.82,7572.99,5244.52,189.65,594.74,649.6,244.92
NJ,NEW JERSEY,3402490,BURLINGTON COUNTY INSTITUTE OF TECHNOLOGY,00996,BURLINGTON COUNTY INST OF TECH - Westampton,340249000996,1238,149,12.04,0,0,0,0,20,1.62,61,4.93,9800999,7738934,209490,1931288,1318923,1895072,7916.8,6251.16,169.22,1560.01,1065.37,1530.75
NJ,NEW JERSEY,3402490,BURLINGTON COUNTY INSTITUTE OF TECHNOLOGY,00998,BURLINGTON COUNTY INST OF TECH - Medford,340249000998,831,81,9.75,0,0,76,9.15,8,0.96,39,4.69,6810864,5377903,143493,1342081,916540,1316914,8195.99,6471.6,172.68,1615.02,1102.94,1584.73
NJ,NEW JERSEY,3402580,CALDWELL-WEST CALDWELL SCHOOL DISTRICT,02008,JAMES CALDWELL HIGH SCHOOL,340258002008,808,0,0,0,0,0,0,0,0,0,0,7279576,5198038,70638,1642705,368195,5426526,9009.38,6433.22,87.42,2033.05,455.69,6716
NJ,NEW JERSEY,3402670,Camden County Technical School District,01412,Camden County Technical School-Pennsauken,340267001412,776,539,69.46,0,0,295,38.02,41,5.28,91,11.73,6716009,4225003,27648,7874560,558798,6593260,8654.65,5444.59,35.63,10147.63,720.1,8496.47
NJ,NEW JERSEY,3402670,Camden County Technical School District,01414,Camden County Technical School-GTC,340267001414,1321,467,35.35,0,0,318,24.07,14,1.06,49,3.71,16075099,9220309,288550,5351761,1214479,12244626,12168.89,6979.79,218.43,4051.3,919.36,9269.21
NJ,NEW JERSEY,3402730,Cape May County Technical High School District,01712,Cape May County Technical High SChool,340273001712,594,169,28.45,0,0,24,4.04,4,0.67,24,4.04,5682057,3804413,137908,459196,511877,1078240,9565.75,6404.74,232.17,773.06,861.75,1815.22
NJ,NEW JERSEY,3402820,Carteret Public School District,03268,Carteret High School,340282003268,1016,246,24.21,0,0,135,13.29,19,1.87,66,6.5,7109447,4849384,214662,214662,644447,320529,6997.49,4773.02,211.28,211.28,634.3,315.48
NJ,NEW JERSEY,3402850,CEDAR GROVE TOWNSHIP SCHOOL DISTRICT,02026,CEDAR GROVE HIGH SCHOOL,340285002026,442,6,1.36,0,0,4,0.9,0,0,2,0.45,3826386,2663843,33734,882627,246182,1028058,8656.98,6026.79,76.32,1996.89,556.97,2325.92
NJ,NEW JERSEY,3402880,Sterling Regional School District,01662,Sterling High School,340288001662,957,222,23.2,0,0,35,3.66,12,1.25,27,2.82,7121796.52,5528106.35,375189.97,507344.53,711155.67,869246.5,7441.79,5776.5,392.05,530.14,743.11,908.3
NJ,NEW JERSEY,3402910,Central Regional School District,04604,Central Regional High School,340291004604,1287,391,30.38,21,213,107,8.31,20,1.55,31,2.41,7220160,6633519,586641,1179168,889045,11432447,5610.07,5154.25,455.82,916.21,690.79,8883.02
NJ,NEW JERSEY,3403000,Cherry Hill School District,01418,Cherry Hill High School East,340300001418,2179,212,9.73,0,0,0,0,12,0.55,21,0.96,11988131.5,9030264.63,96710.39,1469396.09,1391760.39,577857.24,5501.67,4144.22,44.38,674.34,638.72,265.19
NJ,NEW JERSEY,3403000,Cherry Hill School District,01420,Cherry Hill High School West,340300001420,1416,327,23.09,0,0,46,3.25,17,1.2,31,2.19,8982411.18,6279085.23,132345.55,1226548.53,1344431.87,616051.04,6343.51,4434.38,93.46,866.21,949.46,435.06
NJ,NEW JERSEY,3403180,CLAYTON PUBLIC SCHOOL DISTRICT,02498,CLAYTON HIGH SCHOOL,340318002498,395,52,13.16,0,0,51,12.91,16,4.05,25,6.33,2255184.4,2255184.4,115602.71,277999.94,184242.89,1136656.3,5709.33,5709.33,292.67,703.8,466.44,2877.61
NJ,NEW JERSEY,3403210,Clearview Regional High School District,02506,Clearview Regional High School,340321002506,1594,408,25.6,0,0,0,0,41,2.57,39,2.45,8532066,6299378,30409,1294539,907740,341832,5352.61,3951.93,19.08,812.13,569.47,214.45
NJ,NEW JERSEY,3403270,CLIFFSIDE PARK SCHOOL DISTRICT,00304,Cliffside Park High School,340327000304,1125,46,4.09,2,0,36,3.2,8,0.71,11,0.98,9210071,7166708,70010,1973353,266933,517041,8186.73,6370.41,62.23,1754.09,237.27,459.59
NJ,NEW JERSEY,3403570,Cranford Public School District,05458,Cranford High School,340357005458,1163,79,6.79,0,0,0,0,4,0.34,9,0.77,10107266,7140545,345736,1109838,1511147,545693.76,8690.68,6139.76,297.28,954.29,1299.35,469.21
NJ,NEW JERSEY,3403610,CUMBERLAND COUNTY BOARD OF VOCATIONAL ED SCHOOL DISTRICT,01816,Cumberland County Technical Education Center,340361001816,503,16,3.18,0,0,0,0,0,0,5,0.99,2018768,1862410,156358,1220286,1564259,3911762,4013.46,3702.6,310.85,2426.02,3109.86,7776.86
NJ,NEW JERSEY,3403620,CUMBERLAND REGIONAL SCHOOL DISTRICT,01820,Cumberland Regional High School,340362001820,1223,563,46.03,0,0,219,17.91,41,3.35,98,8.01,8518352.84,4666534.4,97666.48,2520335.22,1233816.74,1536128,6965.13,3815.65,79.86,2060.78,1008.84,1256.03
NJ,NEW JERSEY,3403750,DELAWARE VALLEY REGIONAL HIGH SCHOOL DISTRICT,02978,DELAWARE VALLEY REGIONAL HIGH SCHOOL,340375002978,917,80,8.72,0,0,31,3.38,15,1.64,0,0,9668935,4847232,359632,1737613,1056384,8293828,10544.09,5285.97,392.18,1894.89,1152,9044.52
NJ,NEW JERSEY,3403780,Delran Township School District,01040,Delran High School,340378001040,894,137,15.32,0,0,40,4.47,6,0.67,22,2.46,6075272,5190493,157493,158536,486970,110794,6795.61,5805.92,176.17,177.33,544.71,123.93
NJ,NEW JERSEY,3403900,Deptford Township Public School District,02512,Deptford Township High School,340390002512,1055,75,7.11,0,0,59,5.59,2,0.19,15,1.42,7377895.16,5909237.16,368335,783555,420573,430678.63,6993.27,5601.17,349.13,742.71,398.65,408.23
NJ,NEW JERSEY,3404020,Dunellen Public School District,03286,Dunellen High School,340402003286,331,23,6.95,0,0,0,0,2,0.6,12,3.63,2928507.15,1987979.97,48000,653777.18,238750,137810.18,8847.45,6005.98,145.02,1975.16,721.3,416.34
NJ,NEW JERSEY,3404320,EAST WINDSOR REGIONAL SCHOOL DISTRICT,03054,HIGHTSTOWN HIGH SCHOOL,340432003054,1524,207,13.58,0,0,0,0,19,1.25,41,2.69,11315482,9781057,130652,647473,756300,1271528.8,7424.86,6418.02,85.73,424.85,496.26,834.34
NJ,NEW JERSEY,3404500,Edison Township School District,03324,Edison High School,340450003324,1943,294,15.13,0,0,0,0,44,2.26,48,2.47,16076642,11722485,273103,1375713,1715697,1874928.26,8274.13,6033.19,140.56,708.04,883.01,964.97
NJ,NEW JERSEY,3404500,Edison Township School District,03326,John P. Stevens High School,340450003326,2241,108,4.82,0,0,43,1.92,11,0.49,47,2.1,17417753,12999144,386286,1432663,1513875,1628427.7,7772.31,5800.6,172.37,639.3,675.54,726.65
NJ,NEW JERSEY,3404560,EGG HARBOR TOWNSHIP SCHOOL DISTRICT,05961,EGG HARBOR TOWNSHIP HIGH SCHOOL,340456005961,2354,1018,43.25,0,0,0,0,61,2.59,90,3.82,18965518.6,13621452,462596,1697293,1499101,2726821.6,8056.72,5786.51,196.51,721.03,636.83,1158.38
NJ,NEW JERSEY,3404800,Essex County Vocational Technical Schools,00137,Newark Tech,340480000137,760,297,39.08,0,0,91,11.97,77,10.13,14,1.84,4257816,4257816,119722,1023748.5,537736,4414354,5602.39,5602.39,157.53,1347.04,707.55,5808.36
NJ,NEW JERSEY,3404800,Essex County Vocational Technical Schools,02068,Bloomfield Tech,340480002068,494,149,30.16,0,0,0,0,35,7.09,26,5.26,2883797.2,2883797,25832,573362,545678,4105660,5837.65,5837.65,52.29,1160.65,1104.61,8311.05
NJ,NEW JERSEY,3404800,Essex County Vocational Technical Schools,02074,North 13th St Tech,340480002074,686,191,27.84,0,0,0,0,41,5.98,65,9.48,4281241.25,4281241,159530,518973,564556,4193197,6240.88,6240.88,232.55,756.52,822.97,6112.53
NJ,NEW JERSEY,3404800,Essex County Vocational Technical Schools,02080,West Caldwell Tech,340480002080,263,52,19.77,0,0,0,0,6,2.28,11,4.18,2659961,2659961,286916,658324,523670,3927816,10113.92,10113.92,1090.94,2503.13,1991.14,14934.66
NJ,NEW JERSEY,3404980,Fair Lawn Public School District,00410,FAIR LAWN HIGH SCHOOL,340498000410,1456,89,6.11,0,0,0,0,10,0.69,31,2.13,12231474,9281794.47,535460.38,1481805,1467874.63,470523.87,8400.74,6374.86,367.76,1017.72,1008.16,323.16
NJ,NEW JERSEY,3405220,Florence Township School District,01082,Florence Township Memorial High School,340522001082,409,174,42.54,0,0,14,3.42,17,4.16,6,1.47,3313655.31,2016025.32,21710,1027440.99,248479,279416.21,8101.85,4929.16,53.08,2512.08,607.53,683.17
NJ,NEW JERSEY,3405310,Fort Lee School District,00442,Fort Lee High School,340531000442,938,156,16.63,0,0,14,1.49,6,0.64,29,3.09,7720470,5701427,177742,884410,618932,478491.74,8230.78,6078.28,189.49,942.87,659.84,510.12
NJ,NEW JERSEY,3405760,GARFIELD PUBLIC SCHOOL DISTRICT,00466,GARFIELD HIGH SCHOOL,340576000466,1045,53,5.07,0,0,56,5.36,4,0.38,6,0.57,7668423,6704859,222390,954108,477734,160035,7338.2,6416.13,212.81,913.02,457.16,153.14
